E_4608 E_0002332281 M C04 4 E_0007301829 AC2 A28 spoof -
E_0117 E_0002395442 M C04 3 E_0002431967 AC1 A30 spoof -
E_4119 E_0002447434 M C01 3 E_0006535475 AC2 A30 spoof -
E_0954 E_0002476724 F C01 5 E_0005666013 AC2 A21 spoof -
E_2926 E_0002481762 F C04 1 E_0005491333 AC1 A21 spoof -
E_3615 E_0002492275 F C01 4 E_0003838774 AC3 A21 spoof -
E_3884 E_0002523775 M C01 3 E_0007263789 AC1 A28 spoof -
E_4855 E_0002533527 M C04 4 E_0008276406 AC1 A30 spoof -
E_3615 E_0002612888 F C01 5 E_0003302235 AC3 A19 spoof -
E_4760 E_0002687729 M - 0 - AC2 A28 spoof -
E_3680 E_0002728334 M C04 5 E_0001719432 AC1 A30 spoof -
E_5041 E_0002768385 F C01 3 E_0001809358 AC1 A19 spoof -
E_1742 E_0002810578 M - 0 - AC2 A21 spoof -
E_5298 E_0002833565 F - 0 - AC3 A21 spoof -
E_0011 E_0002922537 F - 0 - AC3 A19 spoof -
E_0611 E_0002976653 M - 0 - AC2 A19 spoof -
E_0042 E_0002984631 M - 0 - AC2 A19 spoof -
E_2729 E_0003010105 M - 0 - AC3 A30 spoof -
E_5258 E_0003020870 M C04 2 E_0005356369 AC3 A21 spoof -
E_0180 E_0003026131 M C01 3 E_0001727539 AC3 A30 spoof -
E_3297 E_0003035489 F - 0 - AC1 A28 spoof -
E_1010 E_0003212174 F - 0 - AC2 A30 spoof -
E_4793 E_0003222587 F C01 3 E_0001371165 AC1 A28 spoof -
E_0042 E_0003234522 M C04 2 E_0006605530 AC1 A30 spoof -
E_4451 E_0003277436 F C04 5 E_0009350216 AC2 A30 spoof -
E_3339 E_0003286202 M C01 3 E_0008425458 AC2 A30 spoof -
E_2986 E_0003312290 F - 0 - AC3 A28 spoof -
E_3548 E_0003332247 M C04 2 E_0005651101 AC3 A19 spoof -
E_1684 E_0003336437 F - 0 - AC1 A21 spoof -
E_3560 E_0003340157 F - 0 - AC3 A19 spoof -
E_2754 E_0003439865 M C01 1 E_0007386656 AC2 A28 spoof -
E_0954 E_0003452038 F C01 2 E_0008305054 AC3 A28 spoof -
E_1387 E_0003483731 F C04 3 E_0007515415 AC2 A30 spoof -
E_4672 E_0003506496 F - 0 - AC3 A21 spoof -
E_4512 E_0003508554 F - 0 - AC2 A21 spoof -
E_5010 E_0003516743 M C01 4 E_0005757911 AC2 A30 spoof -
E_3687 E_0003636012 F - 0 - AC1 A19 spoof -
E_5041 E_0003868134 F - 0 - AC1 A21 spoof -
E_5010 E_0003890574 M - 0 - AC2 A19 spoof -
E_3339 E_0003895154 M - 0 - AC2 A28 spoof -
E_2155 E_0003975007 M C04 4 E_0002193610 AC1 A21 spoof -
E_0653 E_0004037241 M C01 3 E_0005603892 AC1 A21 spoof -
E_4836 E_0004038216 M C04 1 E_0007775518 AC1 A28 spoof -
E_0653 E_0004140330 M - 0 - AC2 A28 spoof -
E_0180 E_0004150634 M - 0 - AC1 A30 spoof -
E_4760 E_0004180511 M C04 5 E_0004172256 AC2 A28 spoof -
E_0124 E_0004263944 F C04 3 E_0006285729 AC1 A30 spoof -
E_1439 E_0004298649 M C01 1 E_0005001447 AC3 A28 spoof -
E_1742 E_0004367644 M - 0 - AC2 A19 spoof -
E_0540 E_0004392253 F - 0 - AC2 A28 spoof -
E_5344 E_0004490708 F - 0 - AC1 A19 spoof -
E_5344 E_0004541374 F - 0 - AC1 A21 spoof -
E_2155 E_0004551471 M - 0 - AC1 A28 spoof -
E_3548 E_0004552234 M C01 3 E_0007480874 AC3 A19 spoof -
E_4793 E_0004621745 F - 0 - AC2 A21 spoof -
E_2682 E_0004647660 F - 0 - AC2 A28 spoof -
E_4326 E_0004680698 F C04 3 E_0007926523 AC1 A19 spoof -
E_1021 E_0004704800 M C01 2 E_0007967711 AC1 A21 spoof -
E_5041 E_0004706635 F C01 4 E_0005571038 AC1 A30 spoof -
E_1654 E_0004790175 M - 0 - AC2 A28 spoof -
E_0089 E_0004829349 M C04 4 E_0005233983 AC1 A19 spoof -
E_4428 E_0004859830 F - 0 - AC3 A30 spoof -
E_5298 E_0004894264 F C04 3 E_0006477977 AC1 A21 spoof -
E_4561 E_0004970342 F C04 2 E_0007305803 AC1 A28 spoof -
E_1665 E_0005012694 F - 0 - AC2 A30 spoof -
E_3750 E_0005092163 F - 0 - AC3 A28 spoof -
E_4774 E_0005093203 F C01 1 E_0005246170 AC2 A28 spoof -
E_4774 E_0005094127 F - 0 - AC2 A21 spoof -
E_5258 E_0005113478 M C04 2 E_0006527932 AC3 A30 spoof -
E_1010 E_0005222211 F C01 2 E_0004019694 AC2 A30 spoof -
E_0653 E_0005267978 M C01 2 E_0006909931 AC2 A21 spoof -
E_1594 E_0005309742 M - 0 - AC2 A19 spoof -
E_0653 E_0005364619 M - 0 - AC3 A28 spoof -
E_4720 E_0005387705 M - 0 - AC2 A19 spoof -
E_2754 E_0005444244 M C01 5 E_0008922542 AC1 A21 spoof -
E_4901 E_0005448472 M - 0 - AC1 A19 spoof -
E_1021 E_0005465601 M - 0 - AC1 A21 spoof -
E_3152 E_0005582328 F - 0 - AC2 A19 spoof -
E_2881 E_0005610176 F - 0 - AC2 A19 spoof -
E_3267 E_0005626349 F C04 1 E_0008420353 AC2 A30 spoof -
E_1170 E_0005651791 F - 0 - AC3 A19 spoof -
E_1744 E_0005660821 M C04 4 E_0001081858 AC2 A21 spoof -
E_0615 E_0005671523 F C04 2 E_0007067001 AC2 A21 spoof -
E_2729 E_0005698181 M - 0 - AC2 A21 spoof -
E_3152 E_0005763141 F - 0 - AC2 A30 spoof -
E_3339 E_0005779091 M C04 1 E_0008425458 AC2 A30 spoof -
E_0117 E_0005785691 M C04 4 E_0006218501 AC1 A19 spoof -
E_5118 E_0005818493 F - 0 - AC3 A28 spoof -
E_4343 E_0005831644 M C04 2 E_0007427120 AC2 A28 spoof -
E_2682 E_0005847401 F - 0 - AC2 A30 spoof -
E_5218 E_0005852589 M - 0 - AC1 A30 spoof -
E_3750 E_0005960350 F - 0 - AC2 A28 spoof -
E_4451 E_0006022144 F C01 1 E_0006805225 AC2 A30 spoof -
E_2754 E_0006082825 M C04 5 E_0004932149 AC1 A28 spoof -
E_0042 E_0006106883 M C04 2 E_0007403624 AC1 A19 spoof -
E_4608 E_0006118542 M C04 1 E_0005836734 AC3 A19 spoof -
E_4760 E_0006135494 M C01 5 E_0008052737 AC2 A19 spoof -
E_2718 E_0006142304 F C04 4 E_0007562770 AC1 A19 spoof -
E_5298 E_0006168140 F C01 5 E_0002833565 AC3 A21 spoof -
E_5342 E_0006172546 M - 0 - AC1 A30 spoof -
E_0011 E_0006203818 F - 0 - AC3 A19 spoof -
E_0180 E_0006211666 M C01 5 E_0002770904 AC3 A21 spoof -
E_0357 E_0006255348 F - 0 - AC1 A30 spoof -
E_3995 E_0006285134 F - 0 - AC1 A21 spoof -
E_0117 E_0006374044 M - 0 - AC1 A28 spoof -
E_2165 E_0006407657 F C01 1 E_0001361503 AC1 A28 spoof -
E_2020 E_0006601716 M C01 3 E_0007958016 AC1 A28 spoof -
E_4760 E_0006612027 M - 0 - AC1 A21 spoof -
E_0011 E_0006734182 F C04 5 E_0006522730 AC1 A21 spoof -
E_3267 E_0006748188 F - 0 - AC1 A28 spoof -
E_3615 E_0006760490 F - 0 - AC2 A28 spoof -
E_4942 E_0006928058 M - 0 - AC1 A21 spoof -
E_1707 E_0007031856 M - 0 - AC2 A28 spoof -
E_1400 E_0007044173 M - 0 - AC2 A19 spoof -
E_3706 E_0007178506 M - 0 - AC1 A19 spoof -
E_0042 E_0007232647 M - 0 - AC2 A19 spoof -
E_4774 E_0007276592 F C04 2 E_0005987747 AC2 A19 spoof -
E_5342 E_0007321083 M - 0 - AC2 A19 spoof -
E_1742 E_0007347932 M C04 1 E_0004476899 AC3 A21 spoof -
E_2729 E_0007397972 M C04 1 E_0008690857 AC3 A21 spoof -
E_5010 E_0007454880 M - 0 - AC2 A21 spoof -
E_4608 E_0007461642 M - 0 - AC3 A30 spoof -
E_0653 E_0007544041 M C04 5 E_0001538868 AC2 A30 spoof -
E_3699 E_0007577714 M - 0 - AC2 A21 spoof -
E_4901 E_0007578609 M C04 4 E_0005869282 AC1 A30 spoof -
E_0357 E_0007652850 F - 0 - AC3 A19 spoof -
E_1594 E_0007893774 M C01 1 E_0008397476 AC1 A19 spoof -
E_2281 E_0007916945 F - 0 - AC1 A30 spoof -
E_5118 E_0007922223 F - 0 - AC3 A28 spoof -
E_4672 E_0007967856 F - 0 - AC3 A30 spoof -
E_5108 E_0007981693 F C01 2 E_0006162180 AC1 A30 spoof -
E_2155 E_0007988192 M - 0 - AC2 A19 spoof -
E_3559 E_0008039053 M - 0 - AC3 A21 spoof -
E_1744 E_0008133274 M C04 1 E_0006763169 AC2 A19 spoof -
E_2281 E_0008142959 F - 0 - AC3 A28 spoof -
E_3995 E_0008234408 F - 0 - AC3 A21 spoof -
E_1439 E_0008246230 M C04 1 E_0005423663 AC2 A28 spoof -
E_4562 E_0008254680 M - 0 - AC1 A21 spoof -
E_0042 E_0008292813 M C01 5 E_0001468021 AC1 A28 spoof -
E_0611 E_0008308722 M C01 4 E_0001756770 AC1 A21 spoof -
E_3995 E_0008325027 F C01 2 E_0005832511 AC2 A21 spoof -
E_1665 E_0008493026 F - 0 - AC1 A30 spoof -
E_2165 E_0008582937 F C01 5 E_0005205346 AC1 A30 spoof -
E_1594 E_0008681146 M C04 1 E_0005309742 AC2 A19 spoof -
E_5010 E_0008705369 M C01 1 E_0001559392 AC1 A19 spoof -
E_4783 E_0008742439 M - 0 - AC3 A19 spoof -
E_1439 E_0008778383 M - 0 - AC2 A21 spoof -
E_3884 E_0008778609 M - 0 - AC3 A21 spoof -
E_2165 E_0008818363 F - 0 - AC2 A19 spoof -
E_4774 E_0008832850 F C04 3 E_0006644297 AC1 A21 spoof -
E_1684 E_0008840837 F - 0 - AC1 A19 spoof -
E_2404 E_0008913475 F C04 3 E_0000764457 AC1 A19 spoof -
E_4774 E_0008951092 F - 0 - AC2 A21 spoof -
E_2682 E_0008956818 F C04 4 E_0005081097 AC2 A19 spoof -
E_3325 E_0008982215 F - 0 - AC2 A21 spoof -
E_4041 E_0009028357 F C01 5 E_0001821646 AC1 A19 spoof -
E_4570 E_0009041645 F - 0 - AC1 A30 spoof -
E_3325 E_0009056179 F - 0 - AC2 A19 spoof -
E_1654 E_0009057283 M - 0 - AC1 A19 spoof -
E_1744 E_0009191130 M - 0 - AC1 A19 spoof -
E_0595 E_0009210096 M - 0 - AC1 A21 spoof -
E_3325 E_0009252414 F C04 2 E_0007210457 AC2 A19 spoof -
E_1028 E_0009276318 F - 0 - AC2 A19 spoof -
E_2165 E_0009294814 F - 0 - AC2 A19 spoof -
E_5118 E_0009296868 F C01 3 E_0002331288 AC2 A19 spoof -
E_4428 E_0009334964 F C04 2 E_0007599676 AC3 A21 spoof -
E_3441 E_0009354034 F C01 5 E_0008501100 AC2 A19 spoof -
E_3325 E_0009355584 F C01 1 E_0006348757 AC2 A19 spoof -
E_0371 E_0009384898 F - 0 - AC1 A28 spoof -
E_0371 E_0009386254 F - 0 - AC1 A21 spoof -
E_4881 E_0009509266 F - 0 - AC1 A30 spoof -
E_3750 E_0009612135 F C04 3 E_0008034225 AC1 A28 spoof -
E_4903 E_0009729190 F - 0 - AC3 A19 spoof -
E_4562 E_0009731399 M - 0 - AC2 A30 spoof -
E_3208 E_0009770078 F - 0 - AC1 A30 spoof -
E_1021 E_0009772537 M - 0 - AC1 A28 spoof -
E_1707 E_0009795866 M C01 2 E_0006539621 AC2 A30 spoof -
E_4942 E_0009844367 M C04 3 E_0004917420 AC1 A21 spoof -
E_2799 E_0009860508 F - 0 - AC2 A28 spoof -
E_4855 E_0009864863 M C01 3 E_0001168293 AC1 A30 spoof -
E_4562 E_0009906267 M - 0 - AC2 A28 spoof -
E_2881 E_0009924368 F - 0 - AC2 A30 spoof -
E_4608 E_0009938323 M C01 2 E_0002927919 AC2 A21 spoof -
